centroid_mean,centroid_std,rolloff_mean,rolloff_std,flux_mean,flux_std,zcr_mean,zcr_std,mfcc_m1,mfcc_m2,mfcc_m3,mfcc_m4,mfcc_m5,mfcc_m6,mfcc_m7,mfcc_m8,mfcc_m9,mfcc_m10,mfcc_m11,mfcc_m12,mfcc_m13,mfcc_std1,mfcc_std2,mfcc_std3,mfcc_std4,mfcc_std5,mfcc_std6,mfcc_std7,mfcc_std8,mfcc_std9,mfcc_std10,mfcc_std11,mfcc_std12,mfcc_std13,technique
2146.59334,328.6835921,4570.900171,1224.848876,0.01006925,0.014622484,0.095510084,0.029083018,-448.5517883,81.95893097,-18.10656929,35.37333298,-12.50164127,8.774465561,1.405123711,3.560308695,-3.123024464,-4.161088467,-10.47739124,-10.97614288,-8.823227882,158.8823853,19.20960045,20.64674377,24.63625526,9.279929161,6.282277107,11.06693172,5.223756313,8.607563019,5.163799286,4.661267281,2.999078989,4.197696209,2
2041.04758,283.1837376,4109.843503,355.7082764,0.015347783,0.017114442,0.093933105,0.03587882,-366.1176758,93.63741302,-27.74300003,52.11447906,-16.48998451,11.38017845,-3.874763489,2.14562273,-8.179908752,-7.271436214,-11.958745,-9.95759964,-8.201152802,118.2241745,10.15787411,9.360538483,8.883023262,7.864449024,4.248064041,11.03754234,2.821447134,6.559248447,2.616627455,3.121510029,3.602992058,4.269729137,2
2054.994419,279.7782866,4123.140285,366.2027914,0.01401211,0.016164524,0.094798018,0.034747228,-381.3495178,93.08103943,-27.3946228,51.41694641,-16.42438507,11.13479042,-3.143282175,2.259926796,-7.961280823,-7.186985493,-12.00074673,-9.762216568,-8.310491562,123.3938675,9.298724174,9.735054016,10.41710854,7.446247101,5.237663746,11.5537653,2.760090113,6.73134613,2.384690285,3.368895292,4.112154484,4.29624939,2
2177.049806,337.0806577,4641.523117,1216.452594,0.007261965,0.009059652,0.093877378,0.032588241,-473.3262024,91.24074554,-22.10992241,41.47126389,-15.20872021,9.829651833,2.06528306,5.166768074,-4.313646317,-5.205715179,-11.01398182,-9.947110176,-8.416015625,154.4168396,7.923342228,15.80648327,23.94039726,7.244091988,6.328636646,12.88690758,5.684893608,9.18292141,3.750463247,3.561072826,4.249777317,3.307702065,2
2077.012133,274.5084911,4126.569214,345.9036765,0.016197834,0.02108831,0.101318359,0.031804506,-373.227478,89.99393463,-25.29693031,44.97757721,-16.27772522,6.780952454,-1.638168931,2.488426208,-4.693108559,-6.982270718,-11.46727943,-10.07328224,-8.578624725,130.0703735,12.32699299,12.10731983,12.05946636,7.990334034,6.017982006,11.78435993,4.034030437,6.929042816,3.56721735,3.555294275,4.36882782,4.844499111,2
2122.436588,239.9789021,4191.041324,323.3369833,0.011292189,0.01561747,0.102493641,0.028904726,-420.638855,88.6171875,-24.6563797,43.19420242,-15.45639229,6.75917387,0.456551343,3.694611549,-3.17761755,-5.671884537,-10.80553818,-10.02193165,-8.74294281,141.3385315,9.885066032,13.78258324,14.50634003,8.993163109,6.592021942,12.18957424,4.779753685,7.620511532,4.028778076,3.383786917,3.444726467,4.067079544,2
2208.166947,258.0998703,4655.339592,1129.354001,0.002770953,0.002942939,0.100423177,0.028683724,-532.9800415,92.40177155,-26.43385315,37.7154274,-14.12574959,6.261859417,4.674665451,4.10091114,-0.079601288,-6.237541676,-8.515968323,-7.172479153,-3.014424562,119.4313583,7.600697041,16.28240204,20.09629822,10.6275959,8.54987812,12.04356003,4.752762794,6.103965759,3.680223703,3.68528986,4.131138802,5.356086254,2
2635.016421,788.4953043,5967.807617,2292.29027,0.001305166,0.00169393,0.112858073,0.042023416,-628.1875,91.60749817,-7.296938896,19.30900574,-7.193555832,2.463110924,10.81338978,6.002096176,2.956493855,-4.641599655,-8.208328247,-6.133779049,-0.920948565,138.1708832,7.643254757,30.81605721,30.17673683,13.75129318,7.651427746,11.64297199,5.527968884,4.029663086,4.167122364,3.281799316,4.028079987,4.925938129,2
2704.263997,849.1721157,6114.017674,2354.005134,0.001195804,0.001572206,0.117601478,0.046685759,-639.8286743,90.83539581,-5.443182945,16.76772499,-6.713763237,2.067850113,11.06976891,6.064071655,3.043782473,-4.732775211,-8.407925606,-6.335441113,-0.953539968,138.1590271,8.422065735,32.52066422,30.32183838,14.21341324,7.531736374,11.61192608,5.626899719,4.01913023,4.240022182,3.135335684,4.045360565,4.84602499,2
2163.518305,238.0270627,4228.089926,310.0637732,0.003844702,0.003417735,0.10687934,0.026803576,-483.8913269,91.14096069,-32.85375214,46.2023201,-18.45898628,9.599448204,0.404875696,3.826940775,-1.85050714,-6.575115204,-8.57920742,-7.807800293,-4.329352379,95.99983215,7.047136784,9.055673599,10.68152714,5.798386574,6.13115406,10.05284023,4.851754665,6.299192429,3.356918812,3.382470846,3.439522028,4.083211422,2
2413.34895,317.6121822,5141.086535,1443.598766,0.003252343,0.003626868,0.121948242,0.023835616,-542.447998,87.12327576,-27.25553894,30.94581223,-15.1442461,3.01376605,4.342172623,2.727519274,1.508851767,-2.41711688,-8.209032059,-11.61166096,-10.13963223,144.0232544,4.684737682,15.78938484,25.97146416,9.636018753,10.2636795,12.78931046,4.321469307,10.46665382,7.057180882,4.776263714,3.052750349,4.096505165,2
2542.415284,450.4118324,5622.760377,1828.585959,0.002478896,0.003127942,0.124686105,0.021920361,-578.7459717,86.07687378,-22.78113174,23.66475677,-13.16210365,0.986935556,5.914977074,3.379968166,3.830000401,-0.291086853,-6.746680737,-10.58860874,-9.585956573,148.4899445,5.276502609,19.0831871,29.46107483,10.62947655,10.4462347,12.41356182,4.466776371,10.29136372,8.395932198,5.799161434,3.910735369,4.365533829,2
2955.099231,839.885358,6593.790953,2273.655422,0.001334951,0.00207479,0.141196393,0.038133766,-652.5932617,81.94681549,-10.07865334,8.43916893,-9.341855049,-1.164006114,10.52796841,5.735674381,7.494058609,1.940212369,-5.390554428,-10.22093391,-9.613730431,149.3370514,9.400483131,26.80286217,33.20152664,11.77137375,8.813158989,11.59493542,6.612155437,9.65788269,8.870957375,6.006191254,4.141134262,3.947017908,2
3302.526514,1058.356634,7262.019454,2373.611623,0.000717387,0.001138789,0.154833027,0.04906063,-704.4138184,78.68172455,0.669107199,-2.122432232,-7.138444424,-3.391102552,12.6381588,7.589930534,10.84117413,4.449054241,-3.613633156,-8.900177956,-8.456096649,137.5897369,11.77773285,31.32492828,32.7366333,10.00448322,7.564920902,10.30777073,8.314499855,9.156012535,9.504896164,6.466387749,4.172020912,4.363634586,2
2285.112254,327.9685911,4854.633038,1407.967134,0.003238475,0.003597504,0.10941256,0.026978993,-531.809021,92.15571594,-25.91527748,35.7027092,-14.57717037,2.713497877,3.060414553,2.719660521,0.990342975,-5.039845467,-10.32656765,-11.79051399,-8.767985344,134.0101013,5.902664661,16.12075233,22.47367287,10.38823223,10.06666279,9.299553871,6.272352219,7.128345966,3.784751415,3.236767769,3.912703753,3.624998331,2
2577.288123,628.9646824,5788.224003,2118.833178,0.002005553,0.00285763,0.119351474,0.032700331,-603.4271851,89.40517426,-15.71188068,21.31437874,-10.56005955,-1.824154258,6.752642632,3.660038948,4.348309994,-3.179136038,-9.739455223,-10.88072109,-7.58307457,148.98349,7.369644165,22.71896172,30.65015221,11.15219307,10.013484,10.06585026,6.745535851,7.938307285,5.16945219,3.400376797,4.432888031,4.249331951,2
2892.329285,918.5396439,6439.003488,2381.147204,0.001214778,0.001829163,0.139180934,0.054874179,-651.0758667,85.97012329,-7.729037762,11.88704491,-8.218736649,-3.152628422,9.223579407,4.075461388,5.687177181,-1.839788914,-9.054802895,-10.71909237,-7.405300617,144.0834656,10.78217125,26.50014687,32.98156738,10.45314503,8.829874992,9.659396172,6.794875145,7.3486619,6.012271881,3.934995651,4.704061508,4.054449081,2
2315.577313,271.9779437,4901.615371,1276.203651,0.003087516,0.003253951,0.101940918,0.025892374,-533.4557495,88.45937347,-26.27975464,35.71603394,-15.8510561,4.087536812,3.990782261,4.377969742,1.011398077,-2.961564064,-8.036768913,-10.04578686,-7.433302402,132.0443115,6.475106716,16.11890221,23.22153282,9.530371666,10.93442726,9.892736435,4.574497223,6.821484089,4.599078655,3.799804211,4.095726967,4.44550848,2
2453.309441,419.544789,5463.537598,1801.363699,0.002283497,0.002662313,0.106701079,0.023735032,-571.2602539,87.76793671,-20.7905426,28.2549057,-13.42120075,1.648574233,6.099908829,4.723645687,2.996967316,-1.653741598,-7.148303032,-9.072178841,-6.089911938,139.8746948,6.235417366,20.21027184,27.95994568,11.16245747,10.41819954,10.68035507,4.796323776,6.608237743,5.293117046,4.017734528,4.743840694,5.490899563,2
2934.116544,846.7157305,6681.952722,2333.570842,0.001029855,0.001464238,0.132493622,0.050926831,-665.4699707,83.59264374,-3.661988497,9.051044464,-8.492494583,-2.274580717,12.34536552,7.88038063,6.940787315,1.659987926,-3.604774714,-5.649200916,-3.370957613,140.9663239,9.220445633,28.85430145,34.10599899,10.87954998,10.01415634,10.13675117,7.205760002,6.373023987,7.356770515,6.152846336,6.836913109,5.695864201,2
2116.920784,224.7158487,4205.750792,261.1000527,0.007626375,0.007175868,0.101074219,0.034886965,-418.8572083,90.20254517,-32.89883804,50.56328583,-20.75856209,10.8480711,-2.280875683,5.257594109,-4.43635273,-6.402288914,-12.42836571,-13.68239117,-10.94374752,97.8901062,6.198462009,7.713067532,7.394403458,5.753858566,4.867781162,7.142688751,3.128895283,5.026266575,2.872292519,4.142005444,3.206484556,4.384469986,2
2125.311978,204.4339059,4213.606145,266.2615801,0.005533354,0.006032291,0.100022536,0.033139089,-461.171875,90.86321259,-30.99845695,46.23086548,-20.42392159,8.691488266,0.720005333,5.132318974,-3.021475315,-6.892643929,-12.20001888,-12.62542057,-9.104492188,113.0391159,5.836857796,9.345012665,11.25645351,6.196969986,6.101286888,8.676336288,3.232892036,6.132222652,2.930207253,3.692278385,4.389144421,5.191246033,2
2207.752702,258.1494095,4605.30233,1012.949538,0.003734782,0.004484354,0.102255178,0.030151255,-518.2556763,91.05234528,-27.08455849,37.6743927,-18.24807549,4.407463074,3.711204767,3.583796978,-1.627682924,-7.565669537,-11.99238014,-11.36462879,-6.272506237,130.1996765,5.708563328,12.81040955,20.79350853,7.874774456,9.265521049,10.02809334,3.963014841,6.457429886,3.308187246,3.77337718,5.290034771,6.400326729,2
2149.607898,208.3944636,4286.635585,471.2683361,0.006088013,0.007171184,0.102814503,0.029139492,-462.7678833,91.19358826,-29.40744972,43.59301758,-21.33579636,4.832350731,-1.212525129,5.076963425,-0.688872039,-3.822850227,-12.0528717,-12.72349548,-8.759653091,123.5823135,6.248373985,10.74855995,17.46276474,5.795476913,8.148924828,8.934993744,3.141041756,5.928811073,3.39837265,4.670106411,2.985085964,3.827564478,2
2377.813575,462.556282,5180.027344,1725.303661,0.003097459,0.003991079,0.111572266,0.025619965,-546.7924194,92.59654236,-21.72664642,28.91198921,-18.22899055,-0.263215333,3.343919277,3.985543728,2.490138054,-3.669415474,-10.16057396,-11.45798397,-7.135254383,144.8668365,6.759635925,17.85090828,28.95842934,8.539618492,10.01106358,11.37794971,3.469207048,6.248945713,3.586307764,4.330825329,4.400033474,4.822991371,2
2042.361655,264.4812679,4052.935322,366.9103095,0.007379637,0.008884586,0.099722055,0.037855621,-442.1984558,94.79476929,-29.48910141,41.94364548,-20.65303612,4.683080673,-1.632966757,3.175894976,-1.313415289,-5.780626774,-12.07453442,-11.49402046,-7.276889324,121.9479904,5.732831955,11.60589314,11.84881687,10.74309826,5.857520103,11.39750099,2.271061659,6.940258503,4.408223629,4.193971157,4.316679955,3.761998415,2
2055.104161,253.3374299,4131.175781,452.3880568,0.004126387,0.005957885,0.094027433,0.038724008,-508.4257507,96.92158508,-26.89146042,37.19075394,-18.99571037,2.706731558,1.830508828,3.739807129,1.327011943,-5.425487041,-11.38512421,-11.69958496,-6.209628105,122.8722305,7.055291176,12.77198696,14.72276306,11.17981625,5.989318848,11.55196095,3.310300827,7.278297901,4.975829601,4.212676048,4.179719448,3.841335058,2
2089.592906,217.4082239,4171.644005,299.1721285,0.007109222,0.007676905,0.102050781,0.028885415,-434.3063049,94.57817841,-29.76395035,42.90242004,-23.18068504,6.32504034,-2.928570986,3.214023352,-1.904803157,-4.866422653,-12.54150772,-12.31917763,-6.79784441,114.2938766,5.408341885,10.10980701,13.96635056,5.843334675,7.567647934,8.973099709,4.707487583,6.350147724,3.504287481,3.76804328,3.904785872,4.746030807,2
2141.756183,226.2123002,4438.934436,852.5354644,0.005146033,0.006082376,0.10063244,0.027778503,-483.2341919,96.8330307,-27.41861725,37.47307205,-22.19033432,4.142352581,-1.179917693,2.954324007,0.080206938,-3.826796293,-11.45999336,-11.73308563,-4.955080509,132.7465363,5.740697384,13.35905933,20.5619278,7.867632389,9.18295002,9.765829086,4.18449831,7.224339008,4.037791729,4.157672405,4.149204254,5.220810413,2
2055.663916,239.7176936,4057.020054,329.1610689,0.008721327,0.010619102,0.098974609,0.038118976,-434.8983459,96.44358826,-30.18868446,36.1672287,-27.93767929,-0.051064134,-2.780727148,3.705248356,-1.953291178,-2.187001467,-8.753207207,-7.09413147,-5.31424427,128.7280731,5.936943531,11.18623924,16.49121857,8.714067459,9.948924065,8.271738052,4.612928391,7.995552063,4.074766636,4.88564682,4.576104641,5.515562057,2
2032.955831,249.4370975,4082.198392,339.4559827,0.012438211,0.013604857,0.099984976,0.032880541,-385.2554932,94.09841919,-33.10073853,39.83366013,-25.90953445,5.765028,-3.466016054,5.797580719,-1.603500247,-2.110970974,-9.131149292,-10.57600021,-8.111211777,120.6848907,6.755060196,9.539898872,13.89679623,7.204929352,8.41599369,9.595321655,2.181143999,6.662326336,3.729845285,5.400542736,4.755978584,3.762076855,2
2233.89694,342.970071,5000.586944,1570.734369,0.00364865,0.005217609,0.100984534,0.028049913,-546.675293,92.69911957,-22.89439583,17.71903801,-24.27052689,-1.015621066,5.438966274,8.747472763,3.747611761,-1.405882597,-5.945646763,-7.500956059,-3.627077341,157.2158813,9.228046417,19.65824127,28.92568207,7.545593739,10.03378868,11.25502014,4.20031786,8.735077858,3.47823,5.162580013,4.866461277,5.191621304,2
1999.310911,204.6631819,4025.67124,281.2437794,0.008521507,0.009951537,0.099493118,0.028716783,-422.7961426,97.97097015,-29.89222336,39.33472824,-28.90683746,-1.218720555,-5.641704559,4.586074352,0.503596008,-5.09695673,-13.20149422,-13.41755772,-6.608412743,115.5574722,4.734062195,10.42422771,10.91586685,7.483687878,8.486384392,8.930855751,3.853382349,7.54938364,2.466583967,3.973683834,3.395127296,3.866686583,2
2003.482195,198.0589077,4031.479814,279.652802,0.008173857,0.009638559,0.100690569,0.027160557,-427.7490845,99.24624634,-31.27454185,40.32613373,-29.67486954,-0.672507882,-6.442176342,4.698338509,-0.003409045,-5.14682579,-13.20259571,-13.22859669,-6.464922905,115.6215363,4.482837677,9.170127869,9.971522331,7.804712772,7.967930794,8.296621323,3.154211998,7.476027489,2.453460693,4.218434334,3.361210585,3.857260466,2
2006.900184,251.356008,4030.810547,355.0177192,0.008113702,0.009686981,0.091796875,0.036625589,-438.2604065,93.8447113,-27.19357681,36.52763748,-22.38026237,3.96311307,-1.175551653,5.534684658,-0.629625261,-2.206679583,-9.812309265,-8.721973419,-6.159155846,134.8476868,5.775565147,15.38369179,19.8741951,7.748910427,8.346036911,8.520983696,5.522284985,7.443789482,3.705177546,4.879734993,5.244139671,4.316762924,2
2080.703052,262.8177149,4131.631917,328.6921121,0.017226884,0.019342674,0.107958984,0.039612793,-357.8555298,93.24906158,-31.21397781,43.80302811,-24.44684982,3.824043989,-6.106444359,2.103914976,-4.025827408,-5.299824715,-10.02502251,-10.16277599,-6.244996548,119.1646805,6.855319977,9.905524254,9.134864807,6.293906212,8.67743969,7.000552177,5.332261086,6.200362682,3.949689627,5.619490147,4.494122028,5.064726353,2
2093.2891,250.4729872,4143.526611,321.1043026,0.015937906,0.018562637,0.110107422,0.037438629,-364.5057678,92.77784729,-31.30159569,43.7939949,-24.69185257,3.725563526,-5.894244194,1.761791229,-4.139035225,-5.488123894,-10.17088985,-10.19039345,-5.904939175,118.63591,6.526778221,9.348071098,8.697075844,5.949840069,8.698605537,7.206273079,5.513662338,5.902962685,4.086312294,5.286020756,3.929914951,5.00433588,2
2102.209001,235.8073347,4145.910645,302.3962618,0.012567039,0.016017573,0.113234747,0.034109331,-393.1914978,92.79940033,-31.33234596,42.82292175,-25.64637947,2.519857645,-5.479607582,1.669319391,-3.156566143,-4.903110504,-9.576382637,-9.956927299,-6.150644302,122.3975983,5.000791073,8.621344566,9.252292633,6.073634624,8.945409775,7.578105927,5.136703968,6.413126469,3.477178574,5.445556164,3.644250154,4.920906544,2
2015.421452,271.5452286,4046.606754,350.3387247,0.01580588,0.016973481,0.101025391,0.0382279,-359.406311,94.91279602,-30.48501015,45.5735054,-24.83021164,2.70994854,-7.754943848,2.194445848,-3.387650728,-4.358779907,-10.65268421,-8.311920166,-5.938420296,115.882576,9.521769524,8.589994431,10.65167236,7.091593742,11.40997505,4.877093315,7.806345463,4.675503254,3.960660934,5.863859177,5.37364006,6.893273354,2
2095.815215,216.9111736,4127.474858,302.0311703,0.008203879,0.010348705,0.104088825,0.035821679,-442.8172913,87.99596405,-28.52006721,34.19765472,-24.39138412,-4.412561893,-7.549883842,-1.012774348,-3.121636868,-3.770825863,-8.187214851,-5.034134388,-2.937658787,136.9442902,11.14167023,10.88233757,21.04570389,6.746585846,13.50291157,4.529017925,8.312399864,4.341900349,3.770694017,4.640415668,6.415466785,8.021791458,2
2086.655449,284.1484546,4170.71228,356.5857762,0.016014434,0.018354245,0.10411377,0.02735301,-352.9703369,92.098526,-28.21141434,50.28897858,-20.40246964,7.222828865,-4.835122108,3.845439196,-4.885466576,-5.715788364,-12.48008919,-13.01508331,-10.26360035,104.1995163,9.056674957,8.815932274,6.412181377,5.91766119,6.605149269,8.045870781,3.739777088,6.536909103,3.425484419,4.883638859,4.237637043,4.188557148,2
2092.357248,258.7708109,4164.093339,340.8371557,0.011258778,0.013236644,0.103368005,0.027338383,-395.0683594,92.75968933,-27.42507744,48.67123413,-20.99081421,5.522834778,-4.158157349,4.166251659,-3.987850428,-5.139021873,-11.82517242,-11.82302761,-10.54349995,117.3599472,7.035625458,10.22510719,9.698132515,6.066226482,9.015569687,7.847187996,4.340863705,6.401170731,3.56350708,4.889302731,4.795059204,3.651624203,2
2176.306644,266.6027011,4518.726445,937.8002897,0.004755067,0.005822334,0.100205078,0.026363442,-501.6158447,93.17567444,-25.88607597,36.92282867,-21.60113335,-1.987596393,-2.657967806,3.546766043,1.085913897,-2.762745619,-9.198478699,-10.68170929,-8.491469383,142.0500793,5.595196724,10.51085567,24.62025642,4.571003914,14.14176559,6.639636517,5.460007191,7.994441509,4.365696907,5.48574543,4.104066372,4.350542545,2
2080.994442,254.5370051,4145.277888,313.2261295,0.016254423,0.0186022,0.096826172,0.035790583,-358.2739868,93.75492859,-30.62896729,50.85657883,-21.13299179,9.386022568,-5.30470562,2.407795668,-6.918830872,-6.993022919,-12.30544281,-11.51896763,-8.324316025,113.0041809,7.990087032,8.570573807,6.950370312,6.234995842,7.08659029,6.093544483,4.884717941,5.746036053,4.237208843,4.30395174,3.290669203,4.662340641,2
2088.529843,247.5481445,4156.585348,313.7273534,0.015591269,0.017881621,0.098120117,0.034927463,-361.6551819,93.29994202,-31.24228477,50.4104805,-21.61923599,9.09641552,-5.65734005,2.158888102,-6.967683315,-7.076683044,-12.50320816,-11.61276436,-8.44478035,112.5118713,7.255792141,6.839720726,8.171769142,5.045244694,7.399896145,5.696139812,4.928798676,5.90071106,4.027079105,4.049048424,3.376422644,4.547739029,2
2120.038494,203.3181185,4227.046691,404.3422335,0.005656008,0.007159013,0.101369222,0.029845586,-474.9190369,92.30202484,-26.36989784,37.48191452,-22.07427788,1.130365252,-2.206121445,2.677759409,-2.210362673,-4.043346405,-10.15709209,-9.182414055,-6.725536823,130.6546021,4.744818211,11.92795086,21.63453102,5.703903675,12.11411762,7.188961983,4.345972538,9.190268517,5.753089905,6.129556179,5.34322834,4.128971577,2
2140.55922,243.245608,4459.305514,1090.696027,0.002151959,0.002000915,0.103578225,0.024643151,-540.1283569,98.75773621,-33.40622711,25.65939713,-22.49014473,0.339635015,4.502457619,4.140016079,1.93956089,-4.383077621,-6.317424297,-9.712835312,-7.094935417,103.4832077,6.020849705,14.21003151,18.63684082,12.17417049,7.696519852,10.36976433,3.418841124,7.891497612,4.238980293,5.343261719,4.793393135,3.579593182,2
2791.056811,973.3626755,6262.441713,2470.308582,0.000829428,0.000963878,0.131469727,0.057964378,-659.8917847,91.2329483,-12.26515198,1.163727641,-11.54980755,-2.646044254,12.05946732,5.065733433,5.189780712,-1.616119981,-3.938945055,-6.821694851,-4.54488945,127.2155914,13.26707745,27.69205093,27.88942719,14.91067314,6.781812668,9.053417206,4.306580067,6.822624207,5.976756573,4.421848297,5.175335884,3.75269413,2
2453.275233,645.6386258,5544.860633,2137.439255,0.001228299,0.001349858,0.110438368,0.028590532,-616.772583,95.21603394,-21.75009346,9.141604424,-15.89189339,-2.569797754,9.636951447,4.706343651,4.563430309,-2.361796856,-4.938068867,-7.801485062,-5.818966389,124.9812775,9.319805145,22.76305008,26.12086868,14.79714775,7.511910915,9.515365601,3.916014433,7.406016827,5.89381361,5.164093494,5.465456009,3.666656733,2
2244.111275,417.5647866,4881.284093,1676.558852,0.001618097,0.001608908,0.101483012,0.018801351,-577.1613159,95.38181305,-28.01378632,24.10319138,-16.59921837,1.810992956,7.489449501,2.739547968,1.61409986,-5.217995644,-8.352549553,-10.48517513,-5.863773346,109.6673203,4.90171814,18.37431717,19.32795715,14.50165653,4.914219856,9.730993271,4.488470554,6.449255466,5.465232849,5.783144474,5.356304646,3.653023005,2
2974.197356,1057.824621,6574.946121,2540.824274,0.000688492,0.000797027,0.146627987,0.068509271,-676.6495361,83.86083984,-9.977541924,7.506072521,-4.769641876,-0.912099719,12.42176533,3.015841007,3.018559694,-3.691660166,-6.462770462,-7.304890156,-2.188121557,121.3158417,15.57649612,26.67711067,22.78822517,16.99238968,4.759515285,7.491600513,3.298859835,5.306132317,5.377678394,4.873849869,6.266188622,5.500288486,2
2291.875108,368.3219354,4819.871492,1456.73504,0.00189352,0.001951809,0.115979004,0.018380397,-564.0093384,93.40686035,-33.40415192,20.25658607,-24.08010864,-2.389404774,5.43938303,2.396488667,1.923799515,-5.79577446,-8.755438805,-8.12844944,-3.543915987,112.8120804,6.13771534,16.19509315,17.21458817,10.9778738,9.724411011,8.625470161,4.044657707,6.1285429,4.167978764,4.358478546,3.994803667,3.507437944,2
2560.252973,658.2465391,5672.069748,2128.144753,0.001191373,0.001374546,0.126764471,0.027134322,-618.546814,89.94128418,-23.97561073,11.67500973,-17.92900848,-5.588412285,8.120939255,2.76730442,3.996702433,-4.156249523,-7.199743271,-6.898878098,-2.463068247,122.0696564,9.283913612,22.04073906,19.88558578,15.33822441,8.633159637,8.207107544,3.991476774,5.250663757,4.518239021,4.083360672,4.774392605,4.221496582,2
3209.550925,1171.572584,6913.680753,2515.953909,0.0005886,0.000747061,0.17234375,0.082556734,-695.4578857,82.02812195,-5.034520149,-0.301558524,-9.933394432,-6.460705757,11.20808792,4.552605629,6.499354362,-2.067566872,-5.097378254,-4.878666401,-0.650149167,124.8153687,14.80933094,32.26893997,22.02165222,15.99643135,6.745637894,7.006837368,5.521344185,4.535627842,5.408360004,3.733941793,4.791381836,4.614637375,2
2490.235951,668.4308273,5561.162606,2146.911671,0.00097774,0.001038549,0.11750217,0.030953275,-629.1359253,94.03896332,-24.97168541,6.682918072,-14.40925694,-4.434139729,8.957238197,2.778510094,4.878805161,-3.866369963,-5.742652893,-8.209767342,-3.270593166,111.3349762,9.433517456,22.74114418,22.36080551,14.26975536,7.767661572,8.574151993,5.000110626,5.422752857,6.315392017,5.401745319,7.158023357,6.335428238,2
2626.29604,805.9589911,5876.564101,2322.313681,0.000830034,0.000895946,0.126210088,0.042961722,-645.6818237,92.20965576,-22.19020271,3.655180454,-12.43640041,-4.430358887,10.10351372,3.277420282,5.626369953,-3.150990009,-5.152271271,-7.318856239,-2.515624285,112.0478668,12.15119934,23.22079086,22.75232506,15.19644737,7.601891518,8.591751099,5.508870602,5.401283741,6.793420315,5.239583492,7.471905231,6.157313347,2
3008.330864,1139.893299,6549.154307,2543.695416,0.000582724,0.000647924,0.152001953,0.074795205,-687.045105,85.87971497,-12.99220181,-3.128243208,-8.452958107,-4.866772175,12.31647015,4.939233303,7.198984146,-1.247252464,-3.425595999,-4.89289999,-0.851227641,116.1831665,18.17720032,27.68074608,22.52624893,15.50842667,6.140573025,7.957125664,6.106118679,4.76089716,7.353765488,6.10426569,8.50682354,6.403048515,2
3106.776537,1211.32334,6698.76416,2561.386224,0.000531679,0.000597554,0.159238281,0.08418771,-693.2531738,85.04000854,-11.29197311,-4.282592297,-7.930256844,-5.054759979,12.61568451,5.194633007,7.377947807,-1.29954648,-3.339327335,-4.608912945,-0.653774738,114.7894669,18.95114326,28.73609543,21.95770645,15.45123959,5.926344395,7.841408253,6.302767277,4.616034508,7.333104134,6.156188488,8.546715736,6.337851048,2
2555.46272,740.0412862,5711.323242,2234.64567,0.000906808,0.000988514,0.121343316,0.036900284,-634.8036499,93.42689514,-24.23794556,5.789516926,-13.54468632,-4.314152718,9.161459923,2.886029005,5.217020512,-3.560657978,-5.513448238,-7.94857645,-2.962185383,110.4418259,10.45024776,22.68646622,22.58482742,14.80030918,7.686763763,8.747663498,5.127887726,5.34080267,6.483715057,5.371037006,7.326083183,5.917488575,2
2065.960253,187.3224393,4080.405706,280.6932494,0.005323613,0.004810541,0.11015625,0.024581409,-446.0640564,98.55387115,-38.00560379,39.47460175,-28.88887405,5.173630238,-3.191764116,7.028179169,0.812899768,-6.305521488,-16.06550217,-15.93689919,-8.357449532,91.30706024,4.343369484,6.88112545,7.104496002,7.166790962,4.212569237,7.906864166,3.997780085,8.996191025,3.034286737,4.922298908,3.252959728,4.283274651,2
2064.49276,175.4000726,4107.872596,348.206692,0.003993631,0.003737377,0.106592932,0.026723636,-483.8895264,99.00422668,-34.88550568,33.74331665,-27.21206474,2.752056599,0.22185427,6.934933662,3.233272076,-5.910687923,-15.66691017,-15.85810471,-7.894825935,107.1688843,5.163963795,10.95824718,13.30014324,8.227236748,6.717074871,9.449309349,4.011636257,9.641978264,3.627293825,4.479471207,3.05829978,4.106455326,2
2070.693069,177.6517872,4143.388899,397.6831006,0.003751655,0.003668349,0.106502089,0.026043722,-490.4480896,98.73774719,-34.74734879,32.84163284,-26.96709442,2.378748894,0.640987575,6.876167297,3.38599515,-5.632432938,-15.39273739,-16.03389931,-8.12912941,106.6552124,5.206074715,10.83649445,13.64259911,8.688999176,6.974602699,9.663395882,3.844075203,9.634288788,3.897130728,4.771804333,2.845894814,4.074018002,2
2055.775501,186.5913454,4033.703847,275.1185275,0.005389864,0.00468455,0.114709473,0.028633727,-441.5856018,99.10609436,-41.82501221,35.7290535,-32.03568268,3.856559753,-5.123204231,3.65095067,-4.122730255,-5.704511166,-11.35509682,-12.23885155,-8.14563179,85.21940613,6.659029961,7.87809515,6.083901882,6.400817871,3.529247999,7.723780632,3.93985939,6.35759449,3.833325148,4.128055096,2.9414258,3.769421577,2
2043.800785,183.4777045,4026.452637,304.7065824,0.004151222,0.003763844,0.110921224,0.02974967,-468.8323059,99.21129608,-40.63205338,32.76860428,-30.33819962,2.9751966,-2.415551186,3.820918798,-2.295204878,-5.879424095,-9.907295227,-11.58774567,-7.69817543,90.89586639,6.329515457,8.477279663,9.15089798,7.809692383,3.481313229,9.982055664,3.97941637,7.311519146,3.669873714,4.86337471,3.022646666,3.589133024,2
